Date,AVG
2020-09-15,25.6075
2020-09-16,25.695
2020-09-17,27.465000000000003
2020-09-18,26.465
2020-09-19,26.465
2020-09-20,26.465
2020-09-21,28.5975
2020-09-22,27.6825
2020-09-23,27.63
2020-09-24,29.12
2020-09-25,27.75
2020-09-26,27.75
2020-09-27,27.75
2020-09-28,26.3575
2020-09-29,26.6225
2020-09-30,26.310000000000002
2020-10-01,26.23
2020-10-02,28.332499999999996
2020-10-03,28.332499999999996
2020-10-04,28.332499999999996
2020-10-05,28.61
2020-10-06,28.385
2020-10-07,28.755000000000003
2020-10-08,26.72
2020-10-09,25.3625
2020-10-10,25.3625
2020-10-11,25.3625
2020-10-12,25.127499999999998
2020-10-13,25.957500000000003
2020-10-14,26.22
2020-10-15,27.487499999999997
2020-10-16,27.055
2020-10-17,27.055
2020-10-18,27.055
2020-10-19,28.317500000000003
2020-10-20,29.012499999999996
2020-10-21,29.1725
2020-10-22,29.0025
2020-10-23,27.9875
2020-10-24,27.9875
2020-10-25,27.9875
2020-10-26,31.185000000000002
2020-10-27,32.7525
2020-10-28,37.605000000000004
2020-10-29,38.295
2020-10-30,39.105000000000004
2020-10-31,39.105000000000004
2020-11-01,39.105000000000004
2020-11-02,37.652499999999996
2020-11-03,35.655
2020-11-04,32.81
2020-11-05,27.330000000000002
2020-11-06,26.6825
2020-11-07,26.6825
2020-11-08,26.6825
2020-11-09,24.695
2020-11-10,25.319999999999997
2020-11-11,24.0375
2020-11-12,25.134999999999998
2020-11-13,23.9525
2020-11-14,23.9525
2020-11-15,23.9525
2020-11-16,23.154999999999998
2020-11-17,22.994999999999997
2020-11-18,23.07
2020-11-19,23.4525
2020-11-20,23.2475
2020-11-21,23.2475
2020-11-22,23.2475
2020-11-23,23.1825
2020-11-24,21.74
2020-11-25,21.6325
2020-11-26,21.6325
2020-11-27,20.867500000000003
2020-11-28,20.867500000000003
2020-11-29,20.867500000000003
2020-11-30,21.645000000000003
2020-12-01,20.475
2020-12-02,20.865000000000002
2020-12-03,21.28
2020-12-04,20.740000000000002
2020-12-05,20.740000000000002
2020-12-06,20.740000000000002
2020-12-07,21.7825
2020-12-08,21.275
2020-12-09,21.490000000000002
2020-12-10,22.4075
2020-12-11,23.355
2020-12-12,23.355
2020-12-13,23.355
2020-12-14,23.54
2020-12-15,23.4225
2020-12-16,22.7425
2020-12-17,21.924999999999997
2020-12-18,22.265
2020-12-19,22.265
2020-12-20,22.265
2020-12-21,26.275
2020-12-22,24.64
2020-12-23,23.1525
2020-12-24,22.055
2020-12-25,22.055
2020-12-26,22.055
2020-12-27,22.055
2020-12-28,21.77
2020-12-29,22.349999999999998
2020-12-30,22.7275
2020-12-31,22.557499999999997
2021-01-01,22.557499999999997
2021-01-02,22.557499999999997
2021-01-03,22.557499999999997
2021-01-04,25.44
2021-01-05,26.42
2021-01-06,24.865000000000002
2021-01-07,23.05
2021-01-08,22.1875
2021-01-09,22.1875
2021-01-10,22.1875
2021-01-11,23.857499999999998
2021-01-12,23.7
2021-01-13,22.845
2021-01-14,22.65
2021-01-15,24.185000000000002
2021-01-16,24.185000000000002
2021-01-17,24.185000000000002
2021-01-18,24.185000000000002
2021-01-19,23.09
2021-01-20,22.1575
2021-01-21,21.4925
2021-01-22,22.287499999999998
2021-01-23,22.287499999999998
2021-01-24,22.287499999999998
2021-01-25,23.5825
2021-01-26,23.355
2021-01-27,30.487500000000004
2021-01-28,31.784999999999997
2021-01-29,33.75
2021-01-30,33.75
2021-01-31,33.75
2021-02-01,31.169999999999998
2021-02-02,26.740000000000002
2021-02-03,23.959999999999997
2021-02-04,22.5825
2021-02-05,21.47
2021-02-06,21.47
2021-02-07,21.47
2021-02-08,21.607499999999998
2021-02-09,21.527499999999996
2021-02-10,21.7925
2021-02-11,21.925
2021-02-12,20.9925
2021-02-13,20.9925
2021-02-14,20.9925
2021-02-15,20.9925
2021-02-16,21.4825
2021-02-17,22.0125
2021-02-18,22.625
2021-02-19,22.295
2021-02-20,22.295
2021-02-21,22.295
2021-02-22,23.74
2021-02-23,23.86
2021-02-24,22.8625
2021-02-25,25.825
2021-02-26,28.1825
2021-02-27,28.1825
2021-02-28,28.1825
2021-03-01,24.277500000000003
2021-03-02,23.770000000000003
2021-03-03,24.677500000000002
2021-03-04,27.979999999999997
2021-03-05,27.125
2021-03-06,27.125
2021-03-07,27.125
2021-03-08,26.384999999999998
2021-03-09,24.322499999999998
2021-03-10,23.142500000000002
2021-03-11,22.09
2021-03-12,21.72
2021-03-13,21.72
2021-03-14,21.72
2021-03-15,20.900000000000002
2021-03-16,19.8925
2021-03-17,19.865
2021-03-18,20.52
2021-03-19,21.3625
2021-03-20,21.3625
2021-03-21,21.3625
2021-03-22,20.4875
2021-03-23,20.035
2021-03-24,20.6575
2021-03-25,20.9925
2021-03-26,19.5875
2021-03-27,19.5875
2021-03-28,19.5875
2021-03-29,20.54
2021-03-30,20.3975
2021-03-31,19.54
2021-04-01,17.965
2021-04-02,17.965
2021-04-03,17.965
2021-04-04,17.965
2021-04-05,17.955000000000002
2021-04-06,17.965000000000003
2021-04-07,17.5475
2021-04-08,16.945
2021-04-09,16.82
2021-04-10,16.82
2021-04-11,16.82
2021-04-12,17.265
2021-04-13,16.982499999999998
2021-04-14,16.692500000000003
2021-04-15,16.552500000000002
2021-04-16,16.4575
2021-04-17,16.4575
2021-04-18,16.4575
2021-04-19,17.43
2021-04-20,18.244999999999997
2021-04-21,18.044999999999998
2021-04-22,18.22
2021-04-23,17.8675
2021-04-24,17.8675
2021-04-25,17.8675
2021-04-26,17.655
2021-04-27,17.5775
2021-04-28,17.315
2021-04-29,17.5325
2021-04-30,18.2925
2021-05-01,18.2925
2021-05-02,18.2925
2021-05-03,18.47
2021-05-04,19.400000000000002
2021-05-05,18.865000000000002
2021-05-06,18.902500000000003
2021-05-07,17.5975
2021-05-08,17.5975
2021-05-09,17.5975
2021-05-10,18.455000000000002
2021-05-11,21.862500000000004
2021-05-12,25.0125
2021-05-13,25.08
2021-05-14,20.335
2021-05-15,20.335
2021-05-16,20.335
2021-05-17,20.215
2021-05-18,20.122500000000002
2021-05-19,23.119999999999997
2021-05-20,21.6725
2021-05-21,20.247500000000002
2021-05-22,20.247500000000002
2021-05-23,20.247500000000002
2021-05-24,19.447499999999998
2021-05-25,18.337500000000002
2021-05-26,18.0
2021-05-27,17.365
2021-05-28,16.58
2021-05-29,16.58
2021-05-30,16.58
2021-05-31,16.58
2021-06-01,17.3375
2021-06-02,17.5975
2021-06-03,18.122500000000002
2021-06-04,17.277500000000003
2021-06-05,17.277500000000003
2021-06-06,17.277500000000003
2021-06-07,16.7225
2021-06-08,16.6375
2021-06-09,17.145
2021-06-10,17.145000000000003
2021-06-11,15.794999999999998
2021-06-12,15.794999999999998
2021-06-13,15.794999999999998
2021-06-14,16.127499999999998
2021-06-15,16.695
2021-06-16,17.667499999999997
2021-06-17,18.042499999999997
2021-06-18,18.905
2021-06-19,18.905
2021-06-20,18.905
2021-06-21,19.815
2021-06-22,17.1625
2021-06-23,16.067500000000003
2021-06-24,15.549999999999999
2021-06-25,15.76
2021-06-26,15.76
2021-06-27,15.76
2021-06-28,15.92
2021-06-29,15.530000000000001
2021-06-30,16.224999999999998
2021-07-01,15.605
2021-07-02,15.0975
2021-07-03,15.0975
2021-07-04,15.0975
2021-07-05,15.0975
2021-07-06,16.47
2021-07-07,16.5875
2021-07-08,18.9425
2021-07-09,17.0675
2021-07-10,17.0675
2021-07-11,17.0675
2021-07-12,16.67
2021-07-13,16.67
2021-07-14,16.7825
2021-07-15,17.09
2021-07-16,17.495
2021-07-17,17.495
2021-07-18,17.495
2021-07-19,21.6175
2021-07-20,20.740000000000002
2021-07-21,18.8175
2021-07-22,17.7825
2021-07-23,16.9975
2021-07-24,16.9975
2021-07-25,16.9975
2021-07-26,18.2925
2021-07-27,19.1675
2021-07-28,18.715
2021-07-29,17.7025
2021-07-30,18.794999999999998
2021-07-31,18.794999999999998
2021-08-01,18.794999999999998
2021-08-02,18.869999999999997
2021-08-03,18.8375
2021-08-04,18.1925
2021-08-05,17.52
2021-08-06,16.8125
2021-08-07,16.8125
2021-08-08,16.8125
2021-08-09,16.955000000000002
2021-08-10,16.75
2021-08-11,16.4575
2021-08-12,15.9575
2021-08-13,15.509999999999998
2021-08-14,15.509999999999998
2021-08-15,15.509999999999998
2021-08-16,16.725
2021-08-17,17.8725
2021-08-18,19.520000000000003
2021-08-19,22.475
2021-08-20,20.845
2021-08-21,20.845
2021-08-22,20.845
2021-08-23,17.97
2021-08-24,17.1575
2021-08-25,17.0425
2021-08-26,18.1825
2021-08-27,17.1675
2021-08-28,17.1675
2021-08-29,17.1675
2021-08-30,16.435
2021-08-31,16.36
2021-09-01,16.14
2021-09-02,16.3475
2021-09-03,16.455
2021-09-04,16.455
2021-09-05,16.455
2021-09-06,16.455
2021-09-07,17.59
2021-09-08,18.5875
2021-09-09,18.7375
2021-09-10,19.2525
2021-09-11,19.2525
2021-09-12,19.2525
2021-09-13,19.7375
2021-09-14,19.475
2021-09-15,18.939999999999998
2021-09-16,18.6275
2021-09-17,19.76
2021-09-18,19.76
2021-09-19,19.76
2021-09-20,25.6625
2021-09-21,23.77
2021-09-22,21.935000000000002
2021-09-23,19.2925
2021-09-24,18.779999999999998
2021-09-25,18.779999999999998
2021-09-26,18.779999999999998
2021-09-27,18.400000000000002
2021-09-28,21.880000000000003
2021-09-29,22.4675
2021-09-30,22.482499999999998
2021-10-01,22.865000000000002
2021-10-02,22.865000000000002
2021-10-03,22.865000000000002
2021-10-04,23.08
2021-10-05,22.0025
2021-10-06,22.334999999999997
2021-10-07,19.9775
2021-10-08,19.0925
2021-10-09,19.0925
2021-10-10,19.0925
2021-10-11,19.6225
2021-10-12,20.0625
2021-10-13,19.3625
2021-10-14,17.4375
2021-10-15,16.3775
2021-10-16,16.3775
2021-10-17,16.3775
2021-10-18,16.95
2021-10-19,15.9175
2021-10-20,15.6225
2021-10-21,15.525
2021-10-22,15.5025
2021-10-23,15.5025
2021-10-24,15.5025
2021-10-25,15.7025
2021-10-26,15.6525
2021-10-27,16.4
2021-10-28,16.745
2021-10-29,16.9625
2021-10-30,16.9625
2021-10-31,16.9625
2021-11-01,16.82
2021-11-02,16.2775
2021-11-03,15.625
2021-11-04,15.342500000000001
2021-11-05,16.01
2021-11-06,16.01
2021-11-07,16.01
2021-11-08,17.145
2021-11-09,17.747500000000002
2021-11-10,18.3975
2021-11-11,17.915
2021-11-12,16.905
2021-11-13,16.905
2021-11-14,16.905
2021-11-15,16.8675
2021-11-16,16.585
2021-11-17,16.735
2021-11-18,17.232499999999998
2021-11-19,17.8775
2021-11-20,17.8775
2021-11-21,17.8775
2021-11-22,18.5775
2021-11-23,19.89
2021-11-24,19.3075
2021-11-25,19.3075
2021-11-26,27.0275
2021-11-27,27.0275
2021-11-28,27.0275
2021-11-29,23.917500000000004
2021-11-30,26.4225
2021-12-01,27.7575
2021-12-02,28.805000000000003
2021-12-03,29.7075
2021-12-04,29.7075
2021-12-05,29.7075
2021-12-06,28.435000000000002
2021-12-07,23.185
2021-12-08,21.15
2021-12-09,20.9875
2021-12-10,19.9875
2021-12-11,19.9875
2021-12-12,19.9875
2021-12-13,19.935
2021-12-14,21.0575
2021-12-15,20.845
2021-12-16,19.862499999999997
2021-12-17,21.505000000000003
2021-12-18,21.505000000000003
2021-12-19,21.505000000000003
2021-12-20,24.75
2021-12-21,21.7175
2021-12-22,19.904999999999998
2021-12-23,18.33
2021-12-24,18.33
2021-12-25,18.33
2021-12-26,18.33
2021-12-27,18.502499999999998
2021-12-28,17.825000000000003
2021-12-29,17.322499999999998
2021-12-30,17.26
2021-12-31,17.5275
2022-01-01,17.5275
2022-01-02,17.5275
2022-01-03,17.325000000000003
2022-01-04,16.9075
2022-01-05,18.3875
2022-01-06,20.009999999999998
2022-01-07,19.495
2022-01-08,19.495
2022-01-09,19.495
2022-01-10,20.4
2022-01-11,19.3075
2022-01-12,17.96
2022-01-13,19.1075
2022-01-14,20.105
2022-01-15,20.105
2022-01-16,20.105
2022-01-17,20.105
2022-01-18,22.0875
2022-01-19,23.2025
2022-01-20,24.155
2022-01-21,27.332500000000003
2022-01-22,27.332500000000003
2022-01-23,27.332500000000003
2022-01-24,31.265
2022-01-25,32.1075
2022-01-26,30.3125
2022-01-27,31.025
2022-01-28,29.5075
2022-01-29,29.5075
2022-01-30,29.5075
2022-01-31,26.827499999999997
2022-02-01,23.455
2022-02-02,21.71
2022-02-03,23.7725
2022-02-04,23.83
2022-02-05,23.83
2022-02-06,23.83
2022-02-07,23.447499999999998
2022-02-08,22.3325
2022-02-09,20.615000000000002
2022-02-10,22.307499999999997
2022-02-11,26.5175
2022-02-12,26.5175
2022-02-13,26.5175
2022-02-14,29.467499999999998
2022-02-15,26.8025
2022-02-16,25.112499999999997
2022-02-17,26.517500000000002
2022-02-18,27.625
2022-02-19,27.625
2022-02-20,27.625
2022-02-21,27.625
2022-02-22,30.262500000000003
2022-02-23,29.3325
2022-02-24,33.765
2022-02-25,29.55
2022-02-26,29.55
2022-02-27,29.55
2022-02-28,31.1325
2022-03-01,31.85
2022-03-02,32.3675
2022-03-03,30.580000000000002
2022-03-04,32.5
2022-03-05,32.5
2022-03-06,32.5
2022-03-07,35.36750000000001
2022-03-08,35.405
2022-03-09,32.925
2022-03-10,31.880000000000003
2022-03-11,30.265
2022-03-12,30.265
2022-03-13,30.265
2022-03-14,31.51
2022-03-15,31.59
2022-03-16,27.945
2022-03-17,26.225
2022-03-18,25.225
2022-03-19,25.225
2022-03-20,25.225
2022-03-21,24.255
2022-03-22,23.419999999999998
2022-03-23,23.32
2022-03-24,22.64
2022-03-25,21.585
2022-03-26,21.585
2022-03-27,21.585
2022-03-28,21.159999999999997
2022-03-29,19.25
2022-03-30,19.485
2022-03-31,20.314999999999998
2022-04-01,20.13
2022-04-02,20.13
2022-04-03,20.13
2022-04-04,19.637500000000003
2022-04-05,19.985
2022-04-06,22.347499999999997
2022-04-07,22.115
2022-04-08,21.2575
2022-04-09,21.2575
2022-04-10,21.2575
2022-04-11,23.492500000000003
2022-04-12,24.212500000000002
2022-04-13,22.79
2022-04-14,21.992500000000003
2022-04-15,21.992500000000003
2022-04-16,21.992500000000003
2022-04-17,21.992500000000003
2022-04-18,23.317500000000003
2022-04-19,21.8
2022-04-20,20.630000000000003
2022-04-21,21.502499999999998
2022-04-22,25.4525
2022-04-23,25.4525
2022-04-24,25.4525
2022-04-25,28.865
2022-04-26,30.442500000000003
2022-04-27,31.325000000000003
2022-04-28,29.974999999999998
2022-04-29,31.3125
2022-04-30,31.3125
2022-05-01,31.3125
2022-05-02,33.5175
2022-05-03,30.7225
2022-05-04,27.225
2022-05-05,29.0375
2022-05-06,31.897499999999997
2022-05-07,31.897499999999997
2022-05-08,31.897499999999997
2022-05-09,33.5075
2022-05-10,33.432500000000005
2022-05-11,32.6275
2022-05-12,32.9925
2022-05-13,29.985
2022-05-14,29.985
2022-05-15,29.985
2022-05-16,28.7675
2022-05-17,26.4625
2022-05-18,28.85
2022-05-19,30.689999999999998
2022-05-20,29.795
2022-05-21,29.795
2022-05-22,29.795
2022-05-23,29.035
2022-05-24,29.7475
2022-05-25,29.0225
2022-05-26,27.872500000000002
2022-05-27,26.5825
2022-05-28,26.5825
2022-05-29,26.5825
2022-05-30,26.3975
2022-05-31,26.9875
2022-06-01,26.2125
2022-06-02,25.32
2022-06-03,25.105000000000004
2022-06-04,25.105000000000004
2022-06-05,25.105000000000004
2022-06-06,25.2675
2022-06-07,24.919999999999998
2022-06-08,24.2125
2022-06-09,25.11
2022-06-10,27.4225
2022-06-11,27.4225
2022-06-12,27.4225
2022-06-13,32.932500000000005
2022-06-14,32.94
2022-06-15,30.635
2022-06-16,32.11750000000001
2022-06-17,31.9375
2022-06-18,31.9375
2022-06-19,31.9375
2022-06-20,31.5575
2022-06-21,30.2
2022-06-22,30.1875
2022-06-23,29.2125
2022-06-24,28.212500000000002
2022-06-25,28.212500000000002
2022-06-26,28.212500000000002
2022-06-27,27.71
2022-06-28,27.6025
2022-06-29,28.542499999999997
2022-06-30,29.1575
2022-07-01,28.1275
2022-07-02,28.1275
2022-07-03,28.1275
2022-07-04,27.762500000000003
2022-07-05,28.0075
2022-07-06,27.267500000000002
2022-07-07,26.314999999999998
2022-07-08,25.522499999999997
2022-07-09,25.522499999999997
2022-07-10,25.522499999999997
2022-07-11,26.279999999999998
2022-07-12,27.0
2022-07-13,27.365000000000002
2022-07-14,27.130000000000003
2022-07-15,25.45
2022-07-16,25.45
2022-07-17,25.45
2022-07-18,25.104999999999997
2022-07-19,24.815
2022-07-20,24.06
2022-07-21,23.6925
2022-07-22,23.1375
2022-07-23,23.1375
2022-07-24,23.1375
2022-07-25,23.8625
2022-07-26,24.4425
2022-07-27,23.735
2022-07-28,22.855
2022-07-29,21.7075
2022-07-30,21.7075
2022-07-31,21.7075
2022-08-01,22.695
2022-08-02,23.840000000000003
2022-08-03,22.852500000000003
2022-08-04,21.9
2022-08-05,21.497500000000002
2022-08-06,21.497500000000002
2022-08-07,21.497500000000002
2022-08-08,21.4675
2022-08-09,21.705
2022-08-10,20.974999999999998
2022-08-11,20.15
2022-08-12,19.835
2022-08-13,19.835
2022-08-14,19.835
2022-08-15,20.415
2022-08-16,19.9525
2022-08-17,19.92
2022-08-18,20.0275
2022-08-19,20.5275
2022-08-20,20.5275
2022-08-21,20.5275
2022-08-22,23.305
2022-08-23,23.88
2022-08-24,23.695
2022-08-25,22.2725
2022-08-26,23.8
2022-08-27,23.8
2022-08-28,23.8
2022-08-29,26.552500000000002
2022-08-30,26.195
2022-08-31,25.915000000000003
2022-09-01,26.285
2022-09-02,25.1125
2022-09-03,25.1125
2022-09-04,25.1125
2022-09-05,26.2975
2022-09-06,26.375
2022-09-07,25.815
2022-09-08,24.4425
2022-09-09,23.122500000000002
2022-09-10,23.122500000000002
2022-09-11,23.122500000000002
2022-09-12,23.71
2022-09-13,25.654999999999998
2022-09-14,26.6525
2022-09-15,26.18
2022-09-16,27.09
2022-09-17,27.09
2022-09-18,27.09
2022-09-19,26.740000000000002
2022-09-20,26.557499999999997
2022-09-21,27.9375
2022-09-22,27.65
2022-09-23,29.3725
2022-09-24,29.3725
2022-09-25,29.3725
2022-09-26,31.677500000000002
2022-09-27,32.06
2022-09-28,32.3975
2022-09-29,32.0325
2022-09-30,31.4675
2022-10-01,31.4675
2022-10-02,31.4675
2022-10-03,31.447499999999998
2022-10-04,29.192500000000003
2022-10-05,29.13
2022-10-06,29.605
2022-10-07,30.9075
2022-10-08,30.9075
2022-10-09,30.9075
2022-10-10,32.855000000000004
2022-10-11,33.517500000000005
2022-10-12,33.6875
2022-10-13,32.76
2022-10-14,32.0075
2022-10-15,32.0075
2022-10-16,32.0075
2022-10-17,31.732500000000005
2022-10-18,30.9875
2022-10-19,31.090000000000003
2022-10-20,30.590000000000003
2022-10-21,29.895
2022-10-22,29.895
2022-10-23,29.895
2022-10-24,30.307499999999997
2022-10-25,29.119999999999997
2022-10-26,27.8775
2022-10-27,27.3775
2022-10-28,26.63
2022-10-29,26.63
2022-10-30,26.63
2022-10-31,26.425
2022-11-01,25.945
2022-11-02,25.9775
2022-11-03,25.8125
2022-11-04,24.9725
2022-11-05,24.9725
2022-11-06,24.9725
2022-11-07,25.0075
2022-11-08,25.1625
2022-11-09,25.7
2022-11-10,24.8675
2022-11-11,23.1725
2022-11-12,23.1725
2022-11-13,23.1725
2022-11-14,23.7275
2022-11-15,24.427499999999995
2022-11-16,24.2775
2022-11-17,24.2425
2022-11-18,23.562500000000004
2022-11-19,23.562500000000004
2022-11-20,23.562500000000004
2022-11-21,23.2075
2022-11-22,21.9675
2022-11-23,20.985
2022-11-24,20.4425
2022-11-25,20.67
2022-11-26,20.67
2022-11-27,20.67
2022-11-28,22.112500000000004
2022-11-29,22.095
2022-11-30,21.305
2022-12-01,20.3825
2022-12-02,19.8475
2022-12-03,19.8475
2022-12-04,19.8475
2022-12-05,20.53
2022-12-06,21.46
2022-12-07,22.5475
2022-12-08,22.61
2022-12-09,22.6925
2022-12-10,22.6925
2022-12-11,22.6925
2022-12-12,24.6575
2022-12-13,23.772499999999997
2022-12-14,22.1275
2022-12-15,22.3175
2022-12-16,22.950000000000003
2022-12-17,22.950000000000003
2022-12-18,22.950000000000003
2022-12-19,22.38
2022-12-20,22.3475
2022-12-21,20.637500000000003
2022-12-22,21.59
2022-12-23,21.615000000000002
2022-12-24,21.615000000000002
2022-12-25,21.615000000000002
2022-12-26,21.615000000000002
2022-12-27,21.927500000000002
2022-12-28,21.7075
2022-12-29,21.84
2022-12-30,21.8725
2022-12-31,21.8725
2023-01-01,21.8725
2023-01-02,21.8725
2023-01-03,23.119999999999997
2023-01-04,22.5375
2023-01-05,22.387500000000003
2023-01-06,21.93
2023-01-07,21.93
2023-01-08,21.93
2023-01-09,21.7425
2023-01-10,21.459999999999997
2023-01-11,20.94
2023-01-12,20.255
2023-01-13,18.692500000000003
2023-01-14,18.692500000000003
2023-01-15,18.692500000000003
2023-01-16,19.4925
2023-01-17,19.67
2023-01-18,19.7275
2023-01-19,20.7075
2023-01-20,20.060000000000002
2023-01-21,20.060000000000002
