Date,avg_oil_price
2020-04-02,22.71
2020-04-03,26.345
2020-04-04,26.345
2020-04-05,26.345
2020-04-06,24.395
2020-04-07,22.82
2020-04-08,25.095
2020-04-09,21.564999999999998
2020-04-10,21.564999999999998
2020-04-11,21.564999999999998
2020-04-12,21.564999999999998
2020-04-13,21.295
2020-04-14,20.945
2020-04-15,19.880000000000003
2020-04-16,19.255000000000003
2020-04-17,19.03
2020-04-18,19.03
2020-04-19,19.03
2020-04-20,-9.809999999999999
2020-04-21,9.015
2020-04-22,13.705
2020-04-23,15.06
2020-04-24,15.93
2020-04-25,15.93
2020-04-26,15.93
2020-04-27,13.67
2020-04-28,14.0
2020-04-29,16.45
2020-04-30,18.67
2020-05-01,19.104999999999997
2020-05-02,19.104999999999997
2020-05-03,19.104999999999997
2020-05-04,20.435
2020-05-05,25.009999999999998
2020-05-06,24.04
2020-05-07,23.955
2020-05-08,24.48
2020-05-09,24.48
2020-05-10,24.48
2020-05-11,24.775
2020-05-12,26.215000000000003
2020-05-13,26.630000000000003
2020-05-14,28.634999999999998
2020-05-15,30.195
2020-05-16,30.195
2020-05-17,30.195
2020-05-18,32.565
2020-05-19,32.68
2020-05-20,34.16
2020-05-21,34.54
2020-05-22,33.644999999999996
2020-05-23,33.644999999999996
2020-05-24,33.644999999999996
2020-05-25,33.644999999999996
2020-05-26,34.325
2020-05-27,32.765
2020-05-28,33.825
2020-05-29,34.86
2020-05-30,34.86
2020-05-31,34.86
2020-06-01,36.115
2020-06-02,37.3
2020-06-03,37.655
2020-06-04,37.915
2020-06-05,40.245000000000005
2020-06-06,40.245000000000005
2020-06-07,40.245000000000005
2020-06-08,38.915
2020-06-09,39.715
2020-06-10,40.36
2020-06-11,37.095
2020-06-12,37.39
2020-06-13,37.39
2020-06-14,37.39
2020-06-15,38.254999999999995
2020-06-16,39.504999999999995
2020-06-17,39.19
2020-06-18,40.269999999999996
2020-06-19,41.025
2020-06-20,41.025
2020-06-21,41.025
2020-06-22,41.900000000000006
2020-06-23,41.56
2020-06-24,39.155
2020-06-25,39.92
2020-06-26,39.75
2020-06-27,39.75
2020-06-28,39.75
2020-06-29,40.625
2020-06-30,40.455
2020-07-01,41.03
2020-07-02,41.879999999999995
2020-07-03,41.745000000000005
2020-07-04,41.745000000000005
2020-07-05,41.745000000000005
2020-07-06,41.62
2020-07-07,41.935
2020-07-08,42.29
2020-07-09,40.995000000000005
2020-07-10,41.915000000000006
2020-07-11,41.915000000000006
2020-07-12,41.915000000000006
2020-07-13,41.455
2020-07-14,41.635
2020-07-15,42.58
2020-07-16,42.225
2020-07-17,42.04
2020-07-18,42.04
2020-07-19,42.04
2020-07-20,42.065
2020-07-21,43.035
2020-07-22,42.93
2020-07-23,41.975
2020-07-24,42.26
2020-07-25,42.26
2020-07-26,42.26
2020-07-27,42.425
2020-07-28,42.0
2020-07-29,42.32
2020-07-30,41.415
2020-07-31,41.615
2020-08-01,41.615
2020-08-02,41.615
2020-08-03,42.295
2020-08-04,42.83
2020-08-05,43.585
2020-08-06,43.485
2020-08-07,42.614999999999995
2020-08-08,42.614999999999995
2020-08-09,42.614999999999995
2020-08-10,43.065
2020-08-11,42.605000000000004
2020-08-12,43.845
2020-08-13,43.565
2020-08-14,43.455
2020-08-15,43.455
2020-08-16,43.455
2020-08-17,43.9
2020-08-18,44.115
2020-08-19,44.06
2020-08-20,43.59
2020-08-21,43.129999999999995
2020-08-22,43.129999999999995
2020-08-23,43.129999999999995
2020-08-24,43.435
2020-08-25,44.59
2020-08-26,44.5
2020-08-27,43.86
2020-08-28,44.09
2020-08-29,44.09
2020-08-30,44.09
2020-08-31,43.915
2020-09-01,44.239999999999995
2020-09-02,42.730000000000004
2020-09-03,42.055
2020-09-04,40.394999999999996
2020-09-05,40.394999999999996
2020-09-06,40.394999999999996
2020-09-07,40.18
2020-09-08,37.7
2020-09-09,39.015
2020-09-10,38.260000000000005
2020-09-11,38.065
2020-09-12,38.065
2020-09-13,38.065
2020-09-14,37.9
2020-09-15,38.915
2020-09-16,40.7
2020-09-17,41.67
2020-09-18,41.625
2020-09-19,41.625
2020-09-20,41.625
2020-09-21,39.815
2020-09-22,40.195
2020-09-23,40.505
2020-09-24,40.675
2020-09-25,40.485
2020-09-26,40.485
2020-09-27,40.485
2020-09-28,41.03
2020-09-29,39.68
2020-09-30,40.175
2020-10-01,39.129999999999995
2020-10-02,37.45
2020-10-03,37.45
2020-10-04,37.45
2020-10-05,39.45
2020-10-06,40.895
2020-10-07,40.22
2020-10-08,41.519999999999996
2020-10-09,41.035
2020-10-10,41.035
2020-10-11,41.035
2020-10-12,39.86
2020-10-13,40.685
2020-10-14,41.335
2020-10-15,41.225
2020-10-16,41.02
2020-10-17,41.02
2020-10-18,41.02
2020-10-19,40.989999999999995
2020-10-20,41.495
2020-10-21,39.985
2020-10-22,40.870000000000005
2020-10-23,40.22
2020-10-24,40.22
2020-10-25,40.22
2020-10-26,38.725
2020-10-27,39.53
2020-10-28,37.565
2020-10-29,36.25
2020-10-30,35.985
2020-10-31,35.985
2020-11-01,35.985
2020-11-02,37.19
2020-11-03,37.805
2020-11-04,39.325
2020-11-05,39.015
2020-11-06,37.525
2020-11-07,37.525
2020-11-08,37.525
2020-11-09,40.489999999999995
2020-11-10,41.715
2020-11-11,41.864999999999995
2020-11-12,41.53
2020-11-13,40.72
2020-11-14,40.72
2020-11-15,40.72
2020-11-16,41.925
2020-11-17,41.89
2020-11-18,42.275
2020-11-19,42.33
2020-11-20,42.89
2020-11-21,42.89
2020-11-22,42.89
2020-11-23,43.955
2020-11-24,45.67
2020-11-25,46.44
2020-11-26,45.95
2020-11-27,46.230000000000004
2020-11-28,46.230000000000004
2020-11-29,46.230000000000004
2020-11-30,46.02
2020-12-01,45.785
2020-12-02,46.515
2020-12-03,47.01
2020-12-04,47.665
2020-12-05,47.665
2020-12-06,47.665
2020-12-07,47.175
2020-12-08,47.24
2020-12-09,47.144999999999996
2020-12-10,48.545
2020-12-11,48.3
2020-12-12,48.3
2020-12-13,48.3
2020-12-14,48.645
2020-12-15,49.175
2020-12-16,49.345
2020-12-17,49.77
2020-12-18,50.605000000000004
2020-12-19,50.605000000000004
2020-12-20,50.605000000000004
2020-12-21,49.2
2020-12-22,48.45
2020-12-23,49.495
2020-12-24,49.53
2020-12-25,49.53
2020-12-26,49.53
2020-12-27,49.53
2020-12-28,49.19
2020-12-29,49.144999999999996
2020-12-30,49.49
2020-12-31,49.785
2021-01-01,49.785
2021-01-02,49.785
2021-01-03,49.785
2021-01-04,48.92
2021-01-05,51.47
2021-01-06,52.125
2021-01-07,52.165000000000006
2021-01-08,53.825
2021-01-09,53.825
2021-01-10,53.825
2021-01-11,53.495000000000005
2021-01-12,54.53
2021-01-13,54.165000000000006
2021-01-14,54.614999999999995
2021-01-15,53.525
2021-01-16,53.525
2021-01-17,53.525
2021-01-18,53.230000000000004
2021-01-19,54.125
2021-01-20,54.41
2021-01-21,54.34
2021-01-22,53.75
2021-01-23,53.75
2021-01-24,53.75
2021-01-25,54.11
2021-01-26,53.935
2021-01-27,53.94
2021-01-28,53.565
2021-01-29,53.705
2021-01-30,53.705
2021-01-31,53.705
2021-02-01,54.985
2021-02-02,56.195
2021-02-03,57.14
2021-02-04,57.584999999999994
2021-02-05,58.14
2021-02-06,58.14
2021-02-07,58.14
2021-02-08,59.06
2021-02-09,59.540000000000006
2021-02-10,59.93
2021-02-11,59.655
2021-02-12,60.985
2021-02-13,60.985
2021-02-14,60.985
2021-02-15,61.54
2021-02-16,62.015
2021-02-17,63.055
2021-02-18,62.245000000000005
2021-02-19,60.980000000000004
2021-02-20,60.980000000000004
2021-02-21,60.980000000000004
2021-02-22,63.2
2021-02-23,63.41
2021-02-24,65.03
2021-02-25,65.06
2021-02-26,63.705
2021-02-27,63.705
2021-02-28,63.705
2021-03-01,62.55
2021-03-02,61.435
2021-03-03,63.015
2021-03-04,65.565
2021-03-05,68.015
2021-03-06,68.015
2021-03-07,68.015
2021-03-08,66.515
2021-03-09,65.525
2021-03-10,65.99000000000001
2021-03-11,67.68
2021-03-12,67.23
2021-03-13,67.23
2021-03-14,67.23
2021-03-15,67.07
2021-03-16,66.38499999999999
2021-03-17,66.14
2021-03-18,61.03
2021-03-19,62.715
2021-03-20,62.715
2021-03-21,62.715
2021-03-22,62.685
2021-03-23,58.855000000000004
2021-03-24,62.41
2021-03-25,59.84
2021-03-26,62.35
2021-03-27,62.35
2021-03-28,62.35
2021-03-29,62.775000000000006
2021-03-30,61.915
2021-03-31,61.355000000000004
2021-04-01,62.629999999999995
2021-04-02,62.629999999999995
2021-04-03,62.629999999999995
2021-04-04,62.629999999999995
2021-04-05,61.29
2021-04-06,60.405
2021-04-07,60.815
2021-04-08,60.85
2021-04-09,60.59
2021-04-10,60.59
2021-04-11,60.59
2021-04-12,61.040000000000006
2021-04-13,61.515
2021-04-14,64.63
2021-04-15,64.775
2021-04-16,64.57
2021-04-17,64.57
2021-04-18,64.57
2021-04-19,64.935
2021-04-20,63.975
2021-04-21,62.68
2021-04-22,63.26
2021-04-23,63.965
2021-04-24,63.965
2021-04-25,63.965
2021-04-26,63.760000000000005
2021-04-27,64.64
2021-04-28,65.445
2021-04-29,66.63
2021-04-30,65.61500000000001
2021-05-01,65.61500000000001
2021-05-02,65.61500000000001
2021-05-03,66.095
2021-05-04,67.315
2021-05-05,67.66999999999999
2021-05-06,66.67500000000001
2021-05-07,66.845
2021-05-08,66.845
2021-05-09,66.845
2021-05-10,66.765
2021-05-11,67.07
2021-05-12,67.78999999999999
2021-05-13,65.59
2021-05-14,67.28
2021-05-15,67.28
2021-05-16,67.28
2021-05-17,67.93
2021-05-18,67.25
2021-05-19,65.08
2021-05-20,63.565000000000005
2021-05-21,65.16499999999999
2021-05-22,65.16499999999999
2021-05-23,65.16499999999999
2021-05-24,67.36
2021-05-25,67.535
2021-05-26,67.67
2021-05-27,68.15
2021-05-28,67.83500000000001
2021-05-29,67.83500000000001
2021-05-30,67.83500000000001
2021-05-31,67.83500000000001
2021-06-01,68.91499999999999
2021-06-02,69.695
2021-06-03,69.75999999999999
2021-06-04,70.435
2021-06-05,70.435
2021-06-06,70.435
2021-06-07,70.05
2021-06-08,70.75
2021-06-09,70.605
2021-06-10,70.995
2021-06-11,71.525
2021-06-12,71.525
2021-06-13,71.525
2021-06-14,71.60499999999999
2021-06-15,72.72
2021-06-16,72.955
2021-06-17,71.99000000000001
2021-06-18,72.37
2021-06-19,72.37
2021-06-20,72.37
2021-06-21,74.065
2021-06-22,74.035
2021-06-23,74.16499999999999
2021-06-24,74.63
2021-06-25,75.33
2021-06-26,75.33
2021-06-27,75.33
2021-06-28,73.88
2021-06-29,74.25999999999999
2021-06-30,75.22999999999999
2021-07-01,76.00999999999999
2021-07-02,76.44
2021-07-03,76.44
2021-07-04,76.44
2021-07-05,76.855
2021-07-06,74.715
2021-07-07,73.265
2021-07-08,74.025
2021-07-09,75.85
2021-07-10,75.85
2021-07-11,75.85
2021-07-12,75.49
2021-07-13,76.37
2021-07-14,74.4
2021-07-15,73.1
2021-07-16,73.11
2021-07-17,73.11
2021-07-18,73.11
2021-07-19,67.89
2021-07-20,68.675
2021-07-21,71.4
2021-07-22,73.2
2021-07-23,73.55
2021-07-24,73.55
2021-07-25,73.55
2021-07-26,73.47
2021-07-27,73.275
2021-07-28,73.73
2021-07-29,74.96000000000001
2021-07-30,75.825
2021-07-31,75.825
2021-08-01,75.825
2021-08-02,72.61
2021-08-03,71.94
2021-08-04,69.59
2021-08-05,70.62
2021-08-06,69.64
2021-08-07,69.64
2021-08-08,69.64
2021-08-09,68.105
2021-08-10,69.735
2021-08-11,70.645
2021-08-12,70.45500000000001
2021-08-13,69.63
2021-08-14,69.63
2021-08-15,69.63
2021-08-16,68.755
2021-08-17,67.95
2021-08-18,66.985
2021-08-19,65.245
2021-08-20,63.88
2021-08-21,63.88
2021-08-22,63.88
2021-08-23,67.36
2021-08-24,69.35499999999999
2021-08-25,70.33000000000001
2021-08-26,68.92
2021-08-27,70.55000000000001
2021-08-28,70.55000000000001
2021-08-29,70.55000000000001
2021-08-30,70.77000000000001
2021-08-31,70.94
2021-09-01,70.31
2021-09-02,71.815
2021-09-03,71.205
2021-09-04,71.205
2021-09-05,71.205
2021-09-06,70.885
2021-09-07,70.005
2021-09-08,70.86
2021-09-09,69.78999999999999
2021-09-10,71.13
2021-09-11,71.13
2021-09-12,71.13
2021-09-13,71.755
2021-09-14,71.78999999999999
2021-09-15,73.715
2021-09-16,73.91499999999999
2021-09-17,73.36500000000001
2021-09-18,73.36500000000001
2021-09-19,73.36500000000001
2021-09-20,72.0
2021-09-21,72.08000000000001
2021-09-22,73.935
2021-09-23,74.935
2021-09-24,75.80000000000001
2021-09-25,75.80000000000001
2021-09-26,75.80000000000001
2021-09-27,77.195
2021-09-28,76.87
2021-09-29,76.46000000000001
2021-09-30,76.515
2021-10-01,77.70500000000001
2021-10-02,77.70500000000001
2021-10-03,77.70500000000001
2021-10-04,79.56
2021-10-05,80.945
2021-10-06,79.525
2021-10-07,80.4
2021-10-08,80.86
2021-10-09,80.86
2021-10-10,80.86
2021-10-11,82.195
2021-10-12,82.14
2021-10-13,82.1
2021-10-14,82.64500000000001
2021-10-15,83.53
2021-10-16,83.53
2021-10-17,83.53
2021-10-18,83.375
2021-10-19,84.10499999999999
2021-10-20,85.08000000000001
2021-10-21,83.61
2021-10-22,84.98
2021-10-23,84.98
2021-10-24,84.98
2021-10-25,84.745
2021-10-26,85.375
2021-10-27,83.39
2021-10-28,83.09
2021-10-29,83.3
2021-10-30,83.3
2021-10-31,83.3
2021-11-01,84.295
2021-11-02,84.16499999999999
2021-11-03,80.96
2021-11-04,79.515
2021-11-05,81.84
2021-11-06,81.84
2021-11-07,81.84
2021-11-08,82.59
2021-11-09,84.32
2021-11-10,82.07
2021-11-11,82.435
2021-11-12,81.885
2021-11-13,81.885
2021-11-14,81.885
2021-11-15,81.395
2021-11-16,81.805
2021-11-17,79.495
2021-11-18,80.685
2021-11-19,78.175
2021-11-20,78.175
2021-11-21,78.175
2021-11-22,78.85499999999999
2021-11-23,80.875
2021-11-24,80.345
2021-11-25,80.185
2021-11-26,75.345
2021-11-27,75.345
2021-11-28,75.345
2021-11-29,71.61
2021-11-30,68.5
2021-12-01,67.485
2021-12-02,68.58
2021-12-03,68.55
2021-12-04,68.55
2021-12-05,68.55
2021-12-06,71.5
2021-12-07,73.74000000000001
2021-12-08,74.185
2021-12-09,72.485
2021-12-10,73.345
2021-12-11,73.345
2021-12-12,73.345
2021-12-13,72.655
2021-12-14,71.97
2021-12-15,72.3
2021-12-16,73.49000000000001
2021-12-17,71.95
2021-12-18,71.95
2021-12-19,71.95
2021-12-20,69.6
2021-12-21,71.975
2021-12-22,73.755
2021-12-23,75.075
2021-12-24,74.565
2021-12-25,74.565
2021-12-26,74.565
2021-12-27,75.365
2021-12-28,75.625
2021-12-29,77.60499999999999
2021-12-30,77.72
2021-12-31,76.285
2022-01-01,76.285
2022-01-02,76.285
2022-01-03,77.12
2022-01-04,78.195
2022-01-05,79.215
2022-01-06,80.72999999999999
2022-01-07,80.64
2022-01-08,80.64
2022-01-09,80.64
2022-01-10,79.83500000000001
2022-01-11,83.075
2022-01-12,84.17
2022-01-13,83.88499999999999
2022-01-14,85.495
2022-01-15,85.495
2022-01-16,85.495
2022-01-17,85.82
2022-01-18,87.125
2022-01-19,88.24000000000001
2022-01-20,88.02000000000001
2022-01-21,87.455
2022-01-22,87.455
2022-01-23,87.455
2022-01-24,86.11
2022-01-25,88.05
2022-01-26,89.775
2022-01-27,89.155
2022-01-28,89.57
2022-01-29,89.57
2022-01-30,89.57
2022-01-31,90.755
2022-02-01,89.22999999999999
2022-02-02,89.795
2022-02-03,91.58
2022-02-04,94.565
2022-02-05,94.565
2022-02-06,94.565
2022-02-07,94.265
2022-02-08,92.695
2022-02-09,92.25999999999999
2022-02-10,93.1
2022-02-11,95.3
2022-02-12,95.3
2022-02-13,95.3
2022-02-14,98.59
2022-02-15,95.25
2022-02-16,95.63499999999999
2022-02-17,93.53
2022-02-18,93.72
2022-02-19,93.72
2022-02-20,93.72
2022-02-21,95.105
2022-02-22,95.42
2022-02-23,95.715
2022-02-24,97.03
2022-02-25,95.12
2022-02-26,95.12
2022-02-27,95.12
2022-02-28,99.60499999999999
2022-03-01,107.295
2022-03-02,114.84
2022-03-03,111.525
2022-03-04,119.815
2022-03-05,119.815
2022-03-06,119.815
2022-03-07,124.14000000000001
2022-03-08,128.41
2022-03-09,112.695
2022-03-10,110.23500000000001
2022-03-11,113.71000000000001
2022-03-12,113.71000000000001
2022-03-13,113.71000000000001
2022-03-14,106.805
2022-03-15,100.78
2022-03-16,99.72999999999999
2022-03-17,108.235
2022-03-18,109.505
2022-03-19,109.505
2022-03-20,109.505
2022-03-21,117.215
2022-03-22,116.28
2022-03-23,121.205
2022-03-24,119.09
2022-03-25,119.435
2022-03-26,119.435
2022-03-27,119.435
2022-03-28,111.025
2022-03-29,108.52000000000001
2022-03-30,111.7
2022-03-31,103.91
2022-04-01,102.725
2022-04-02,102.725
2022-04-03,102.725
2022-04-04,105.72
2022-04-05,104.28999999999999
2022-04-06,98.6
2022-04-07,97.94
2022-04-08,99.805
2022-04-09,99.805
2022-04-10,99.805
2022-04-11,96.07
2022-04-12,102.47
2022-04-13,106.375
2022-04-14,108.83500000000001
2022-04-15,108.83500000000001
2022-04-16,108.83500000000001
2022-04-17,108.83500000000001
2022-04-18,109.535
2022-04-19,104.015
2022-04-20,103.805
2022-04-21,105.545
2022-04-22,104.005
2022-04-23,104.005
2022-04-24,104.005
2022-04-25,99.435
2022-04-26,102.755
2022-04-27,102.63
2022-04-28,105.625
2022-04-29,106.475
2022-04-30,106.475
2022-05-01,106.475
2022-05-02,106.77000000000001
2022-05-03,103.735
2022-05-04,109.185
2022-05-05,110.14
2022-05-06,111.78999999999999
2022-05-07,111.78999999999999
2022-05-08,111.78999999999999
2022-05-09,104.875
2022-05-10,101.175
2022-05-11,106.6
2022-05-12,107.105
2022-05-13,111.32
2022-05-14,111.32
2022-05-15,111.32
2022-05-16,114.465
2022-05-17,112.6
2022-05-18,109.855
2022-05-19,112.715
2022-05-20,113.13
2022-05-21,113.13
2022-05-22,113.13
2022-05-23,112.725
2022-05-24,114.16
2022-05-25,114.645
2022-05-26,118.0
2022-05-27,118.07499999999999
2022-05-28,118.07499999999999
2022-05-29,118.07499999999999
2022-05-30,118.985
2022-05-31,119.955
2022-06-01,118.73
2022-06-02,119.53999999999999
2022-06-03,122.325
2022-06-04,122.325
2022-06-05,122.325
2022-06-06,121.69999999999999
2022-06-07,123.22
2022-06-08,125.57
2022-06-09,124.995
2022-06-10,124.08500000000001
2022-06-11,124.08500000000001
2022-06-12,124.08500000000001
2022-06-13,124.68
2022-06-14,122.97
2022-06-15,120.13999999999999
2022-06-16,121.67
2022-06-17,114.39
2022-06-18,114.39
2022-06-19,114.39
2022-06-20,113.905
2022-06-21,114.5
2022-06-22,110.88
2022-06-23,110.125
2022-06-24,113.215
2022-06-25,113.215
2022-06-26,113.215
2022-06-27,115.565
2022-06-28,117.935
2022-06-29,116.225
2022-06-30,113.77000000000001
2022-07-01,114.755
2022-07-02,114.755
2022-07-03,114.755
2022-07-04,116.05
2022-07-05,106.02
2022-07-06,104.42500000000001
2022-07-07,109.01
2022-07-08,110.36500000000001
2022-07-09,110.36500000000001
2022-07-10,110.36500000000001
2022-07-11,110.47
2022-07-12,102.33500000000001
2022-07-13,102.805
2022-07-14,102.765
2022-07-15,105.92500000000001
2022-07-16,105.92500000000001
2022-07-17,105.92500000000001
2022-07-18,110.875
2022-07-19,110.53999999999999
2022-07-20,110.155
2022-07-21,105.625
2022-07-22,102.24
2022-07-23,102.24
2022-07-24,102.24
2022-07-25,104.03
2022-07-26,102.53
2022-07-27,104.83500000000001
2022-07-28,104.39500000000001
2022-07-29,106.41
2022-07-30,106.41
2022-07-31,106.41
2022-08-01,101.34
2022-08-02,101.825
2022-08-03,97.535
2022-08-04,94.64
2022-08-05,96.03999999999999
2022-08-06,96.03999999999999
2022-08-07,96.03999999999999
2022-08-08,98.49
2022-08-09,98.495
2022-08-10,99.87
2022-08-11,102.10499999999999
2022-08-12,99.28
2022-08-13,99.28
2022-08-14,99.28
2022-08-15,95.245
2022-08-16,92.295
2022-08-17,94.035
2022-08-18,94.775
2022-08-19,95.0
2022-08-20,95.0
2022-08-21,95.0
2022-08-22,94.24000000000001
2022-08-23,97.975
2022-08-24,97.695
2022-08-25,96.07
2022-08-26,97.38
2022-08-27,97.38
2022-08-28,97.38
2022-08-29,99.265
2022-08-30,95.71000000000001
2022-08-31,93.32
2022-09-01,89.66499999999999
2022-09-02,90.19
2022-09-03,90.19
2022-09-04,90.19
2022-09-05,90.755
2022-09-06,89.39
2022-09-07,84.66499999999999
2022-09-08,86.015
2022-09-09,89.475
2022-09-10,89.475
2022-09-11,89.475
2022-09-12,90.815
2022-09-13,89.94
2022-09-14,90.85499999999999
2022-09-15,87.5
2022-09-16,87.5
2022-09-17,87.5
2022-09-18,87.5
2022-09-19,87.79
2022-09-20,87.155
2022-09-21,86.62
2022-09-22,87.21000000000001
2022-09-23,81.68
2022-09-24,81.68
2022-09-25,81.68
2022-09-26,79.86
2022-09-27,82.44
2022-09-28,86.08
2022-09-29,85.595
2022-09-30,84.405
2022-10-01,84.405
2022-10-02,84.405
2022-10-03,87.36500000000001
2022-10-04,90.305
2022-10-05,91.285
2022-10-06,92.275
2022-10-07,95.975
2022-10-08,95.975
2022-10-09,95.975
2022-10-10,94.365
2022-10-11,92.46000000000001
2022-10-12,90.63499999999999
2022-10-13,92.375
2022-10-14,89.16
2022-10-15,89.16
2022-10-16,89.16
2022-10-17,88.52000000000001
2022-10-18,86.375
2022-10-19,88.67
2022-10-20,88.77
2022-10-21,88.645
2022-10-22,88.645
2022-10-23,88.645
2022-10-24,88.845
2022-10-25,89.345
2022-10-26,91.16
2022-10-27,91.61500000000001
2022-10-28,91.245
2022-10-29,91.245
2022-10-30,91.245
2022-10-31,89.92
2022-11-01,91.74000000000001
2022-11-02,93.065
2022-11-03,91.715
2022-11-04,96.055
2022-11-05,96.055
2022-11-06,96.055
2022-11-07,95.83500000000001
2022-11-08,92.82499999999999
2022-11-09,89.42
2022-11-10,90.38499999999999
2022-11-11,92.755
2022-11-12,92.755
2022-11-13,92.755
2022-11-14,89.72
2022-11-15,90.58500000000001
2022-11-16,89.11500000000001
2022-11-17,86.345
2022-11-18,84.5
2022-11-19,84.5
2022-11-20,84.5
2022-11-21,84.09
2022-11-22,84.74000000000001
2022-11-23,81.915
2022-11-24,81.76
2022-11-25,79.92500000000001
2022-11-26,79.92500000000001
2022-11-27,79.92500000000001
2022-11-28,80.3
2022-11-29,80.59
2022-11-30,83.045
2022-12-01,83.67
2022-12-02,83.2
2022-12-03,83.2
2022-12-04,83.2
2022-12-05,80.095
2022-12-06,77.065
2022-12-07,74.52000000000001
2022-12-08,73.66
2022-12-09,73.71000000000001
2022-12-10,73.71000000000001
2022-12-11,73.71000000000001
2022-12-12,75.47999999999999
2022-12-13,77.78999999999999
2022-12-14,80.235
2022-12-15,79.11500000000001
2022-12-16,77.195
2022-12-17,77.195
2022-12-18,77.195
2022-12-19,78.35499999999999
2022-12-20,77.685
2022-12-21,79.21000000000001
2022-12-22,78.63
2022-12-23,81.00999999999999
2022-12-24,81.00999999999999
2022-12-25,81.00999999999999
2022-12-26,81.00999999999999
2022-12-27,80.95
2022-12-28,80.295
2022-12-29,79.695
2022-12-30,81.49
2022-12-31,81.49
2023-01-01,81.49
2023-01-02,81.49
2023-01-03,78.61500000000001
2023-01-04,74.065
2023-01-05,75.17
2023-01-06,75.09
2023-01-07,75.09
2023-01-08,75.09
2023-01-09,76.095
2023-01-10,76.755
2023-01-11,79.285
2023-01-12,80.455
2023-01-13,81.665
2023-01-14,81.665
2023-01-15,81.665
2023-01-16,81.275
2023-01-17,82.315
2023-01-18,81.655
2023-01-19,82.695
2023-01-20,84.115
2023-01-21,84.115
2023-01-22,84.115
2023-01-23,84.58000000000001
2023-01-24,82.555
2023-01-25,82.43
2023-01-26,83.465
2023-01-27,82.545
2023-01-28,82.545
2023-01-29,82.545
2023-01-30,81.435
2023-01-31,81.185
2023-02-01,78.975
2023-02-02,78.22
2023-02-03,76.125
2023-02-04,76.125
2023-02-05,76.125
2023-02-06,77.295
2023-02-07,80.045
2023-02-08,81.32
2023-02-09,80.75
2023-02-10,82.6
2023-02-11,82.6
2023-02-12,82.6
2023-02-13,83.06
2023-02-14,82.02
2023-02-15,81.34
2023-02-16,81.14500000000001
2023-02-17,79.14
2023-02-18,79.14
2023-02-19,79.14
2023-02-20,79.55000000000001
2023-02-21,79.21000000000001
2023-02-22,76.75
2023-02-23,78.67
2023-02-24,79.25
2023-02-25,79.25
2023-02-26,79.25
2023-02-27,78.405
2023-02-28,80.04499999999999
2023-03-01,80.625
2023-03-02,81.1
2023-03-03,82.68
2023-03-04,82.68
2023-03-05,82.68
2023-03-06,83.125
2023-03-07,80.24000000000001
2023-03-08,79.33
2023-03-09,78.3
2023-03-10,79.425
2023-03-11,79.425
2023-03-12,79.425
2023-03-13,77.17500000000001
2023-03-14,73.975
2023-03-15,70.84
2023-03-16,70.635
2023-03-17,68.82
2023-03-18,68.82
2023-03-19,68.82
2023-03-20,69.99000000000001
2023-03-21,72.09
2023-03-22,73.395
2023-03-23,72.03999999999999
