Date,gold_prices,gold_pct_change
2021-06-01,931.0,-0.42780748663101553
2021-06-02,931.0,0.0
2021-06-03,921.0,-1.074113856068748
2021-06-04,926.0,0.5428881650380024
2021-06-05,926.0,0.0
2021-06-06,926.0,0.0
2021-06-07,928.0,0.21598272138227959
2021-06-08,927.0,-0.10775862068965747
2021-06-09,928.0,0.10787486515642097
2021-06-10,923.0,-0.5387931034482762
2021-06-11,922.0,-0.10834236186348933
2021-06-12,922.0,0.0
2021-06-13,922.0,0.0
2021-06-14,914.0,-0.8676789587852451
2021-06-15,911.0,-0.3282275711159688
2021-06-16,893.0,-1.9758507135016479
2021-06-17,875.0,-2.015677491601342
2021-06-18,875.0,0.0
2021-06-19,875.0,0.0
2021-06-20,875.0,0.0
2021-06-21,880.0,0.5714285714285783
2021-06-22,880.0,0.0
2021-06-23,882.0,0.2272727272727204
2021-06-24,882.0,0.0
2021-06-25,886.0,0.45351473922903285
2021-06-26,889.0,0.3386004514672747
2021-06-27,889.0,0.0
2021-06-28,889.0,0.0
2021-06-29,886.0,-0.3374578177727794
2021-06-30,887.0,0.11286681715576563
2021-07-01,887.0,0.0
2021-07-02,890.0,0.33821871476888976
2021-07-03,891.0,0.11235955056179137
2021-07-04,891.0,0.0
2021-07-05,891.0,0.0
2021-07-06,897.0,0.6734006734006703
2021-07-07,897.0,0.0
2021-07-08,900.0,0.33444816053511683
2021-07-09,897.0,-0.33333333333332993
2021-07-10,897.0,0.0
2021-07-11,897.0,0.0
2021-07-12,900.0,0.33444816053511683
2021-07-13,900.0,0.0
2021-07-14,907.0,0.7777777777777883
2021-07-15,910.0,0.330760749724357
2021-07-16,907.0,-0.3296703296703285
2021-07-17,905.0,-0.22050716648290836
2021-07-18,905.0,0.0
2021-07-19,902.0,-0.33149171270717703
2021-07-20,904.0,0.22172949002217113
2021-07-21,900.0,-0.4424778761061954
2021-07-22,903.0,0.33333333333334103
2021-07-23,902.0,-0.11074197120708451
2021-07-24,902.0,0.0
2021-07-25,902.0,0.0
2021-07-26,902.0,0.0
2021-07-27,900.0,-0.22172949002217113
2021-07-28,902.0,0.22222222222221255
2021-07-29,912.0,1.1086474501108556
2021-07-30,908.0,-0.43859649122807154
2021-07-31,908.0,0.0
2021-08-01,908.0,0.0
2021-08-02,906.0,-0.22026431718061845
2021-08-03,906.0,0.0
2021-08-04,910.0,0.44150110375276164
2021-08-05,905.0,-0.5494505494505475
2021-08-06,888.0,-1.8784530386740328
2021-08-07,888.0,0.0
2021-08-08,888.0,0.0
2021-08-09,871.0,-1.9144144144144115
2021-08-10,871.0,0.0
2021-08-11,880.0,1.0332950631458004
2021-08-12,881.0,0.11363636363637131
2021-08-13,893.0,1.3620885357548351
2021-08-14,893.0,0.0
2021-08-15,893.0,0.0
2021-08-16,894.0,0.11198208286673506
2021-08-17,898.0,0.4474272930648837
2021-08-18,898.0,0.0
2021-08-19,897.0,-0.11135857461024301
2021-08-20,897.0,0.0
2021-08-21,894.0,-0.33444816053511683
2021-08-22,894.0,0.0
2021-08-23,904.0,1.118568232662187
2021-08-24,904.0,0.0
2021-08-25,897.0,-0.7743362831858391
2021-08-26,897.0,0.0
2021-08-27,905.0,0.8918617614269708
2021-08-28,905.0,0.0
2021-08-29,905.0,0.0
2021-08-30,904.0,-0.11049723756906271
2021-08-31,904.0,0.0
2021-09-01,904.0,0.0
2021-09-02,900.0,-0.4424778761061954
2021-09-03,906.0,0.6666666666666599
2021-09-04,904.0,-0.22075055187638082
2021-09-05,904.0,0.0
2021-09-06,902.0,-0.22123893805309214
2021-09-07,896.0,-0.6651884700665134
2021-09-08,894.0,-0.22321428571429047
2021-09-09,897.0,0.3355704697986628
2021-09-10,897.0,0.0
2021-09-11,897.0,0.0
2021-09-12,897.0,0.0
2021-09-13,896.0,-0.11148272017836858
2021-09-14,900.0,0.44642857142858094
2021-09-15,900.0,0.0
2021-09-16,883.0,-1.8888888888888844
2021-09-17,881.0,-0.22650056625141968
2021-09-18,881.0,0.0
2021-09-19,881.0,0.0
2021-09-20,883.0,0.2270147559591429
2021-09-21,891.0,0.9060022650056565
2021-09-22,889.0,-0.22446689113355678
2021-09-23,877.0,-1.3498312710911176
2021-09-24,880.0,0.3420752565564511
2021-09-25,880.0,0.0
2021-09-26,880.0,0.0
2021-09-27,880.0,0.0
2021-09-28,880.0,0.0
2021-09-29,872.0,-0.9090909090909038
2021-09-30,880.0,0.917431192660545
2021-10-01,882.0,0.2272727272727204
2021-10-02,882.0,0.0
2021-10-03,882.0,0.0
2021-10-04,882.0,0.0
2021-10-05,882.0,0.0
2021-10-06,882.0,0.0
2021-10-07,882.0,0.0
2021-10-08,883.0,0.11337868480725266
2021-10-09,883.0,0.0
2021-10-10,883.0,0.0
2021-10-11,880.0,-0.3397508493771184
2021-10-12,882.0,0.2272727272727204
2021-10-13,896.0,1.5873015873015817
2021-10-14,898.0,0.22321428571427937
2021-10-15,888.0,-1.1135857461024523
2021-10-16,888.0,0.0
2021-10-17,888.0,0.0
2021-10-18,888.0,0.0
2021-10-19,889.0,0.11261261261261701
2021-10-20,888.0,-0.11248593925758943
2021-10-21,888.0,0.0
2021-10-22,891.0,0.33783783783782884
2021-10-23,891.0,0.0
2021-10-24,891.0,0.0
2021-10-25,898.0,0.7856341189674598
2021-10-26,891.0,-0.7795100222717122
2021-10-27,891.0,0.0
2021-10-28,894.0,0.33670033670034627
2021-10-29,889.0,-0.5592841163310935
2021-10-30,889.0,0.0
2021-10-31,889.0,0.0
2021-11-01,889.0,0.0
2021-11-02,893.0,0.4499437570303799
2021-11-03,886.0,-0.7838745800671898
2021-11-04,893.0,0.7900677200902928
2021-11-05,897.0,0.4479283314669624
2021-11-06,897.0,0.0
2021-11-07,897.0,0.0
2021-11-08,898.0,0.11148272017837968
2021-11-09,900.0,0.22271714922048602
2021-11-10,913.0,1.4444444444444482
2021-11-11,926.0,1.4238773274917849
2021-11-12,930.0,0.4319654427645814
2021-11-13,928.0,-0.21505376344086446
2021-11-14,928.0,0.0
2021-11-15,930.0,0.21551724137931494
2021-11-16,926.0,-0.4301075268817178
2021-11-17,929.0,0.3239740820734305
2021-11-18,930.0,0.10764262648008671
2021-11-19,930.0,0.0
2021-11-20,922.0,-0.8602150537634357
2021-11-21,922.0,0.0
2021-11-22,912.0,-1.0845986984815648
2021-11-23,905.0,-0.7675438596491224
2021-11-24,896.0,-0.9944751381215422
2021-11-25,900.0,0.44642857142858094
2021-11-26,907.0,0.7777777777777883
2021-11-27,900.0,-0.7717750826901848
2021-11-28,900.0,0.0
2021-11-29,904.0,0.4444444444444473
2021-11-30,894.0,-1.106194690265483
2021-12-01,897.0,0.3355704697986628
2021-12-02,890.0,-0.7803790412486022
2021-12-03,896.0,0.6741573033707926
2021-12-04,896.0,0.0
2021-12-05,896.0,0.0
2021-12-06,896.0,0.0
2021-12-07,896.0,0.0
2021-12-08,896.0,0.0
2021-12-09,893.0,-0.33482142857143016
2021-12-10,896.0,0.33594624860022737
2021-12-11,894.0,-0.22321428571429047
2021-12-12,894.0,0.0
2021-12-13,894.0,0.0
2021-12-14,894.0,0.0
2021-12-15,889.0,-0.5592841163310935
2021-12-16,900.0,1.2373453318335281
2021-12-17,903.0,0.33333333333334103
2021-12-18,900.0,-0.33222591362126463
2021-12-19,900.0,0.0
2021-12-20,900.0,0.0
2021-12-21,900.0,0.0
2021-12-22,900.0,0.0
2021-12-23,903.0,0.33333333333334103
2021-12-24,903.0,0.0
2021-12-25,903.0,0.0
2021-12-26,903.0,0.0
2021-12-27,903.0,0.0
2021-12-28,906.0,0.33222591362125353
2021-12-29,903.0,-0.3311258278145712
2021-12-30,904.0,0.11074197120708451
2021-12-31,908.0,0.4424778761061843
2022-01-01,912.0,0.4405286343612369
2022-01-02,912.0,0.0
2022-01-03,906.0,-0.6578947368421018
2022-01-04,905.0,-0.11037527593819041
2022-01-05,913.0,0.8839779005524795
2022-01-06,898.0,-1.642935377875132
2022-01-07,898.0,0.0
2022-01-08,898.0,0.0
2022-01-09,898.0,0.0
2022-01-10,900.0,0.22271714922048602
2022-01-11,910.0,1.1111111111111072
2022-01-12,908.0,-0.219780219780219
2022-01-13,910.0,0.22026431718060735
2022-01-14,910.0,0.0
2022-01-15,908.0,-0.219780219780219
2022-01-16,908.0,0.0
2022-01-17,908.0,0.0
2022-01-18,906.0,-0.22026431718061845
2022-01-19,918.0,1.324503311258285
2022-01-20,920.0,0.2178649237472685
2022-01-21,917.0,-0.3260869565217428
2022-01-22,917.0,0.0
2022-01-23,917.0,0.0
2022-01-24,919.0,0.21810250817884125
2022-01-25,922.0,0.32644178454841466
2022-01-26,922.0,0.0
2022-01-27,904.0,-1.95227765726681
